0;0;34
1;3078.42;37
0;0;44
0;0;34
0;0;41
0;0;42
2;2905.55;20
0;0;39
0;0;37
0;0;29
0;0;37
0;0;37
0;0;20
0;0;34
0;0;25
0;0;20
0;0;34
1;3273.33;25
0;0;41
0;0;29
2;4536.67;37
0;0;37
0;0;37
0;0;37
0;0;39
0;0;42
0;0;42
0;0;20
1;3882.69;32
0;0;44
0;0;32
2;2416.56;39
0;0;39
0;0;44
0;0;29
0;0;41
0;0;29
0;0;37
0;0;37
0;0;32
0;0;32
0;0;20
0;0;41
1;2416.86;44
0;0;39
1;3051.45;39
0;0;25
1;1553.69;25
2;2486.79;25
1;1352.14;34
0;0;39
1;2682.73;25
1;2682.73;25
1;2682.73;25
0;0;25
1;1991.13;25
1;2667.33;34
0;0;25
1;2408.02;25
2;3092.49;37
1;3092.49;39
1;3092.49;25
1;3360.82;25
0;0;25
1;2384.38;34
1;2650.44;34
1;2650.44;34
1;2650.44;39
0;0;34
0;0;34
1;2762.03;34
1;2762.03;34
1;2762.03;25
1;2762.03;34
1;2762.03;25
1;2762.03;42
1;2762.03;42
1;2762.03;29
1;2762.03;25
0;0;41
0;0;37
1;2451.25;34
1;2683.06;32
1;2771.47;37
1;2771.47;37
0;0;37
1;2463.77;34
1;2577.3;39
0;0;32
0;0;37
1;2369.49;37
1;2369.49;32
1;2369.49;29
0;0;29
1;2769.91;44
1;2769.91;39
1;2769.91;44
1;2936.07;32
1;2936.07;39
1;2936.07;32
1;3048.63;39
0;0;39
0;0;37
1;2377.25;39
1;3106.58;32
1;3106.58;25
0;0;37
0;0;39
1;2201.46;39
1;3007.02;39
1;3007.02;39
1;3007.02;34
1;2065.69;34
1;2065.69;44
0;0;25
1;2922.57;44
0;0;42
0;0;34
1;1840.5;25
1;2776.85;39
0;0;41
1;2215.64;44
1;2801.24;41
1;2801.24;41
0;0;25
1;1764.53;34
1;2656.41;37
1;2656.41;44
1;2841.74;44
1;2841.74;42
1;2841.74;29
1;2841.74;37
1;2873.08;39
1;2873.08;37
1;2873.08;37
0;0;41
1;2076.22;29
1;2866.1;29
1;2866.1;37
1;2866.1;42
1;2866.1;42
0;0;37
1;2254.52;32
1;2286.84;32
1;2989.15;44
1;2989.15;39
1;2989.15;39
0;0;32
1;2242.6;39
1;2242.6;39
1;2242.6;39
1;2242.6;37
1;2242.6;39
1;2308.77;34
1;3292.52;34
0;0;39
1;1777.68;25
1;2010.06;34
1;2010.06;29
1;2010.06;34
0;0;34
1;1706.75;25
1;1923.28;25
0;0;20
1;2644.92;34
1;2644.92;32
1;2644.92;32
1;3064.76;37
1;1757.14;37
0;0;37
1;1690.85;37
1;2770.06;42
1;2996.81;37
0;0;37
1;1629.13;37
1;2525.99;32
0;0;39
1;2802.77;44
1;2802.77;29
1;2802.77;37
0;0;37
1;1806.84;37
0;0;29
0;0;29
1;3109.08;44
1;3109.08;32
0;0;39
1;1818.88;44
1;1882.97;44
1;2659.07;32
1;2301.37;37
1;2301.37;44
1;2301.37;25
1;1783.04;39
1;2001.52;44
1;2630.7;37
1;2630.7;32
1;2630.7;34
1;2630.7;44
1;2997.24;44
1;2997.24;37
1;2997.24;42
1;2997.24;42
1;2997.24;42
1;2997.24;42
0;0;34
1;1566.96;34
1;2275.19;34
1;2501.86;34
1;2501.86;37
1;2501.86;37
1;2995.89;44
0;0;37
0;0;32
0;0;34
1;2713.33;29
1;2713.33;37
1;2887.55;37
1;2887.55;37
0;0;39
1;2756.31;37
1;2788.31;37
1;2788.31;37
1;2788.31;37
0;0;29
0;0;42
1;2552.55;37
1;2734.59;37
1;3075.43;44
1;3075.43;37
0;0;29
1;1982.18;32
1;2279.5;32
1;2475.09;32
1;3189.74;32
1;3189.74;39
0;0;39
1;1804.36;44
1;1733.06;39
1;2427.26;44
0;0;37
1;1716.14;39
1;1782.28;44
1;1923.69;42
1;1676.07;41
0;0;42
0;0;42
1;1491.18;37
1;1524.52;37
1;2493.16;41
1;2712.3;39
0;0;39
1;1689.23;32
1;1561.77;41
0;0;39
1;1629.09;42
0;0;39
1;1720.07;39
0;0;39
1;2498.32;39
2;3182.22;20
1;3182.22;44
1;3451.45;29
1;3451.45;34
1;3451.45;39
0;0;44
1;2628.13;44
1;2808.44;25
1;2808.44;42
1;2808.44;25
1;2808.44;37
1;2808.44;44
1;2808.44;42
1;3085.65;41
1;3085.65;41
0;0;39
0;0;39
1;2623.47;37
1;2854.76;32
1;1803.74;34
1;2340.55;44
1;2424.02;41
1;2735.5;37
1;2892.1;42
1;3277.76;42
1;3277.76;37
1;3277.76;42
0;0;41
1;2480.3;41
1;2480.3;42
1;2584.24;37
1;2598.25;44
1;2598.25;44
1;2598.25;41
1;3115.67;44
0;0;44
0;0;42
1;2392.68;37
0;0;41
1;2587.39;37
1;2587.39;41
1;2587.39;41
1;2587.39;37
1;2587.39;37
1;2268.36;29
1;2716.13;37
1;2917.25;41
0;0;41
0;0;44
1;2982.17;34
1;2984;34
1;2984;42
1;2984;44
0;0;34
1;2377.07;39
1;2464.02;44
1;2779.61;44
1;3248.65;29
0;0;34
1;2567;29
1;3256.96;25
0;0;25
1;2237.66;44
1;3195.35;44
1;3195.35;34
1;3195.35;41
1;3195.35;34
1;3195.35;39
1;3195.35;44
1;3195.35;44
1;3195.35;44
1;3195.35;44
0;0;34
0;0;39
0;0;39
0;0;39
0;0;39
1;2298;32
1;2448.01;39
0;0;42
0;0;39
1;1723.33;39
0;0;39
0;0;39
0;0;39
0;0;39
1;2638.2;32
1;2638.2;39
1;2638.2;20
1;2643.07;20
0;0;39
1;2733.36;44
0;0;39
0;0;39
1;1731.09;34
1;2885.55;39
0;0;39
0;0;39
1;1359.89;41
0;0;32
0;0;41
0;0;25
0;0;25
0;0;44
0;0;25
0;0;39
0;0;37
1;3444.58;37
1;3444.58;37
1;3444.58;37
0;0;37
0;0;29
1;2379.35;37
0;0;32
0;0;39
1;3233.43;42
0;0;42
0;0;20
1;4063.87;32
0;0;32
0;0;32
0;0;32
0;0;25
1;3475.43;25
0;0;20
0;0;25
2;4400.01;25
0;0;41
0;0;20
0;0;44
0;0;37
0;0;37
0;0;37
0;0;37
1;4420.08;20
0;0;20
0;0;20
2;3477.95;20
0;0;20
0;0;37
0;0;37
0;0;37
0;0;37
0;0;29
0;0;29
0;0;29
0;0;29
0;0;29
0;0;29
0;0;20
0;0;20
1;2978.54;42
0;0;37
0;0;29
1;2120.35;29
0;0;29
0;0;29
0;0;25
0;0;29
0;0;29
0;0;29
0;0;29
1;4028.32;25
0;0;25
0;0;25
2;2919.3;25
0;0;25
0;0;32
1;3747.86;34
0;0;25
0;0;25
1;2736.56;25
0;0;32
0;0;32
1;3198.56;37
1;1056.15;37
1;3790.24;37
0;0;37
0;0;29
2;3170.09;25
0;0;25
0;0;25
0;0;25
0;0;25
0;0;32
0;0;44
0;0;44
0;0;44
0;0;42
0;0;44
0;0;41
0;0;34
0;0;32
1;2479.36;25
1;2479.36;20
0;0;25
1;2608;37
1;2608;29
0;0;29
1;1238.83;29
1;1448.63;29
1;2255.67;44
1;2255.67;39
0;0;32
1;1709.03;41
1;1709.03;42
1;2513.6;41
1;2513.6;39
1;2569.39;39
1;2812.68;39
1;2812.68;29
1;2812.68;37
0;0;37
1;2882.7;29
1;2882.7;25
1;1947.18;25
1;1947.18;25
0;0;34
1;1846.91;37
1;1846.91;37
1;1914.76;20
1;1918.17;37
1;1918.17;34
1;1918.17;42
1;2755.91;42
1;2755.91;42
1;1399.68;32
1;1912.4;32
1;1313.71;20
0;0;44
1;1734.79;29
0;0;29
1;1940.67;29
0;0;29
0;0;29
1;1352.4;20
0;0;20
0;0;25
1;2079.46;29
1;2777.49;29
1;2777.49;29
1;3390.7;37
1;3390.7;29
0;0;29
0;0;25
0;0;32
1;2684.62;42
1;2684.62;42
0;0;42
1;1184.84;39
1;1683.15;20
0;0;39
1;1862.16;39
0;0;39
0;0;25
1;2176.79;29
0;0;37
0;0;29
1;1622.24;37
0;0;37
1;1206.47;44
1;1290.59;25
0;0;29
0;0;25
0;0;25
1;1683.38;34
1;1683.38;25
1;1749.57;25
0;0;20
1;1458.34;20
0;0;34
0;0;29
0;0;44
0;0;44
0;0;20
0;0;20
0;0;32
1;1175.03;25
0;0;25
1;1869.13;20
1;2928.2;37
1;2928.2;25
1;2928.2;44
1;2928.2;25
1;1616.77;39
1;3038.57;34
1;3038.57;34
0;0;25
0;0;39
0;0;37
0;0;39
1;2044.52;44
1;2044.52;42
1;2044.52;34
1;2044.52;34
2;3162.7;34
1;3162.7;42
1;3162.7;42
1;3162.7;25
0;0;37
0;0;37
1;2402.09;20
1;2906.48;32
1;2906.48;32
1;2906.48;42
0;0;37
1;2747.16;37
1;2747.16;42
1;2898.99;32
1;2898.99;37
0;0;37
1;1809.74;37
1;1809.74;25
1;2055.31;29
0;0;44
1;1802.09;44
1;1802.09;37
1;2482.63;44
1;2482.63;41
1;2482.63;25
1;2482.63;44
1;2482.63;44
0;0;44
1;2655.21;44
1;2882.17;39
1;2882.17;32
1;2882.17;39
1;2882.17;44
0;0;44
1;2155.84;44
1;3197.07;39
1;3197.07;44
0;0;39
1;1694.5;44
1;2021.71;42
1;2154.82;34
1;3349.34;44
1;2030.95;34
1;2116.88;42
1;2116.88;25
1;2582.15;42
1;2267.45;42
1;2267.45;44
1;2778.06;44
1;2778.06;42
0;0;37
1;1967.69;42
1;2351.17;32
1;3219.2;37
1;3219.2;44
0;0;42
1;2093.52;37
1;2692.47;37
1;2692.47;37
1;2692.47;42
1;2692.47;37
1;2692.47;32
1;2692.47;42
1;2751;37
1;2751;37
1;2751;37
1;2751;37
1;2174.29;32
1;2226.78;32
1;2321.22;32
1;2616.25;32
1;2616.25;39
0;0;39
0;0;39
1;2562.69;39
1;2562.69;39
1;2562.69;25
0;0;25
0;0;39
1;1996.21;34
1;2631.54;42
0;0;25
0;0;34
1;2112.82;42
1;2112.82;29
1;2487.13;25
0;0;39
1;2263.03;42
1;2263.03;32
0;0;42
1;2846.13;32
1;2846.13;32
1;2846.13;37
0;0;37
1;2039;41
1;2039;37
1;2039;37
1;2128.7;41
0;0;42
0;0;42
1;1823.78;32
1;2703.15;42
1;2717.72;44
1;2717.72;41
1;2717.72;42
1;2717.72;37
1;1877.25;32
1;1877.25;37
1;2471.05;29
1;2835.21;44
1;2835.21;25
1;2835.21;39
0;0;37
1;1694.63;44
1;1719.35;44
1;2598.52;37
1;2598.52;39
1;2598.52;39
0;0;39
1;2571.84;34
1;2571.84;37
1;2571.84;44
1;2571.84;44
1;2571.84;44
1;3266.21;44
1;3266.21;44
1;1448.81;34
1;2171.61;41
1;2176.96;42
1;2277.95;42
0;0;42
0;0;42
0;0;34
0;0;42
1;2934.52;37
1;2934.52;37
1;2934.52;37
1;2934.52;44
0;0;42
0;0;37
1;1968.73;42
1;2672.99;37
1;2672.99;42
1;2905.04;44
1;2905.04;42
0;0;42
1;2093.17;37
1;2980.18;37
1;2980.18;37
1;2980.18;37
1;2980.18;44
1;1720.52;42
1;2614.56;29
1;2614.56;37
1;2960.52;37
1;2960.52;29
0;0;37
1;2650.14;32
1;2650.14;32
1;3033.45;32
1;3291.06;32
1;3291.06;39
0;0;39
1;1919.4;37
1;3065.79;37
1;2109.08;39
1;2119.36;39
0;0;37
1;2116.96;37
1;3167.61;41
1;1545.19;41
0;0;37
1;1667.67;37
0;0;37
0;0;37
0;0;37
1;2638.34;37
1;1449.85;37
0;0;37
0;0;37
0;0;37
0;0;39
0;0;25
1;1741.12;37
0;0;39
0;0;37
0;0;39
1;2675.83;37
1;1298.27;37
1;1919.83;39
1;2411.09;39
1;2411.09;37
0;0;37
1;1895.01;37
0;0;37
1;1873.73;37
1;1873.73;42
1;2371.56;37
1;2371.56;37
0;0;37
1;1857.22;41
1;2322.02;42
1;2322.02;37
1;2322.02;42
1;2710.24;37
0;0;37
0;0;37
0;0;37
1;2716.27;37
1;2716.27;42
1;2863.69;37
1;1808.86;37
0;0;37
1;2603.06;37
1;2772.24;42
1;2772.24;37
1;2772.24;37
1;2772.24;37
1;2772.24;37
1;2772.24;37
1;2772.24;37
1;2772.24;37
0;0;37
0;0;37
1;1562.84;42
1;1790.8;37
1;2610.96;41
0;0;42
0;0;37
1;2420.07;37
1;2420.07;37
1;2930.39;37
1;2969.72;41
1;2969.72;34
1;2969.72;37
1;3024.56;37
1;3074.02;39
1;3074.02;39
1;3074.02;39
1;3074.02;39
1;2562.89;39
1;2562.89;39
1;2779.69;39
1;3233.73;37
1;3233.73;39
1;3233.73;39
0;0;39
1;2111.74;25
1;2111.74;39
1;2813.5;39
1;2813.5;20
0;0;34
0;0;41
0;0;39
0;0;41
1;2040.46;37
1;2413.82;39
1;2413.82;39
0;0;39
1;2176.9;44
1;2668.51;25
1;2668.51;25
0;0;20
0;0;25
0;0;25
1;3160.66;29
1;3160.66;25
1;3160.66;41
1;3160.66;44
0;0;25
1;2062.55;42
1;3486.22;42
1;3486.22;25
1;3486.22;44
0;0;20
0;0;20
1;1971.1;25
0;0;41
0;0;39
0;0;44
1;1721.09;20
0;0;20
0;0;20
0;0;20
0;0;20
0;0;20
0;0;20
0;0;20
0;0;20
0;0;44
0;0;25
0;0;20
0;0;20
0;0;20
0;0;44
0;0;44
0;0;44
0;0;20
0;0;44
0;0;44
0;0;44
0;0;42
0;0;39
0;0;42
0;0;42
0;0;42
0;0;42
0;0;42
0;0;44
0;0;44
0;0;44
0;0;20
0;0;20
0;0;20
0;0;44
1;477.81;42
1;477.81;42
1;503.222;41
1;503.222;42
0;0;42
0;0;42
0;0;42
1;254.157;42
0;0;42
0;0;41
0;0;41
0;0;39
0;0;39
1;395.041;39
0;0;39
1;304.864;39
1;406.994;39
1;493.798;39
2;580.204;39
1;580.204;39
1;580.204;44
1;580.204;39
0;0;39
1;266.437;39
1;357.338;39
1;590.361;39
1;590.361;39
1;590.361;39
1;590.361;39
1;651.354;39
2;861.42;39
2;861.42;39
0;0;39
0;0;44
0;0;20
0;0;20
0;0;20
0;0;20
0;0;20
0;0;29
0;0;20
0;0;20
0;0;20
0;0;25
0;0;20
0;0;20
0;0;20
0;0;20
0;0;25
0;0;25
0;0;25
0;0;25
0;0;25
0;0;20
0;0;20
0;0;29
0;0;25
0;0;20
0;0;29
0;0;20
0;0;20
0;0;25
0;0;25
0;0;25
0;0;20
0;0;20
0;0;20
0;0;20
0;0;20
0;0;20
0;0;20
0;0;20
0;0;20
0;0;20
